,VAR1,VAR2,VAR3,VAR4,VAR5,VAR6,VAR7,VAR8,VAR10,VAR11,VAR12,VAR13,VAR14,VAR15,VAR16,VAR18,VAR19,VAR20
7783,7784,856.4705882000001,1.2222834896497847,244.7456332862211,634.3650048,15.18507733677913,1.129111143,197.9719034,58.63254762,5.326531577616553,114.77574647334387,11.900944540521248,1.0,12.720950050031147,1.369347567,0.0,0,121.6574871
7784,7785,890.5882353000001,0.13888888900000002,107.1428571,612.1542203,9.090909091,0.740938797,197.0572865,58.63254762,2.844704761,100.08340279999999,16.66666667,3.0,5.333333333,0.99913043,1.0,0,98.21686747
7785,7786,983.5294117999999,1.6666666669999999,35.71428571,611.5747476,22.72736364,14.84363417,224.263146,56.43255420644463,1.986095942,210.17514599999998,31.33333333,1.0,31.33333333,11.82650391,1.0,1,582.6678141
7786,7787,800.0,0.027777778,714.2857142999999,718.9312493,9.090909091,1.693482327,198.26161869999999,58.63254762,2.772634287,400.3336113,3.333333333,1.0,3.333333333,1.775200467,0.0,0,100.37865749999999
7787,7788,929.4117646999999,0.011111111000000002,244.7456332862211,611.6237664,3.6363636360000005,0.5618577920000001,196.9156988,58.63254762,0.24947471699999998,114.77574647334387,13.46666667,3.0,13.46666667,0.95931523,1.0,0,126.6936317
7788,7789,942.3529412,0.022222222000000003,244.7456332862211,653.1024546,36.36363636,1.4833419490000002,199.5229823,58.63254762,5.326531577616553,150.1251043,11.900944540521248,1.0,12.720950050031147,1.584246475,0.0,0,132.3098107
7789,7790,916.4705882000001,0.083333333,250.0,611.8653592999999,8.181818182,0.582047279,196.9283896,58.63254762,0.270957262,80.06672227,7.333333333,3.0,7.333333333,0.9615286479999999,0.0,0,96.91049914
7790,7791,865.8823528999999,0.38888888899999996,178.5714286,645.6008221,11.81818182,1.495905331,199.05120680000002,58.63254762,6.941634004,160.1334445,16.0,2.0,16.0,1.660623861,0.0,0,122.09294320000001
7791,7792,967.0588234999999,0.133333333,244.7456332862211,618.4128751000001,22.72727273,1.03578265,197.91476919999997,58.63254762,3.03458274,114.77574647334387,11.900944540521248,2.0,12.720950050031147,1.189171156,0.0,0,191.4578313
7792,7793,997.6470588,1.9444444440000002,35.71428571,615.6328069,2.545454545,0.6521394229999999,197.081435,58.63254762,0.0062368680000000004,70.05838198,1.6666666669999999,1.0,1.6666666669999999,1.034171385,0.0,0,99.60240964
7793,7794,958.8235294,0.027777778,244.7456332862211,625.9057543,5.181818182,0.661441123,197.0915494,58.63254762,0.808020889,80.06672227,5.0,1.0,5.0,1.0150717740000001,0.0,0,120.15662649999999
7794,7795,984.7058824,0.222222222,71.42857143,632.3359751,18.18181818,2.1390259,200.5671127,58.63254762,4.638150783,80.06672227,9.0,2.0,9.0,1.9215465919999999,0.0,0,172.4423408
7795,7796,916.4705882000001,0.111111111,142.8571429,715.6014699,11.63636364,2.572482274,206.0704481,58.63254762,5.326531577616553,10.00834028,11.900944540521248,1.0,12.720950050031147,3.43986954,1.0,0,447.3459552
7796,7797,985.8823528999999,0.13888888900000002,35.71428571,623.4740699,3.6363636360000005,0.7834158459999999,197.39524,58.63254762,5.326531577616553,150.1251043,11.900944540521248,1.0,12.720950050031147,1.111004087,0.0,0,106.99655770000001
7797,7798,937.6470588,0.166666667,244.7456332862211,616.044215,15.18507733677913,0.613769014,197.07901280000002,58.63254762,0.555774231,88.40700584,5.333333333,2.0,5.333333333,1.021233024,0.0,0,108.93975900000001
7798,7799,943.5294117999999,0.027777778,107.1428571,652.8398537,3.9090909089999997,0.803114828,200.0254755,58.63254762,1.3284528690000001,15.01251043,8.333333332999999,1.0,8.333333332999999,1.09345729,0.0,0,162.6850258
7799,7800,869.4117646999999,0.166666667,214.28571430000002,678.8793594,8.181818182,2.826531834,197.75784840000003,58.63254762,14.20412021,40.03336113,2.0,1.0,17.6,2.8042686210000003,0.0,0,233.95869190000002
7800,7801,949.4117646999999,1.222222222,244.7456332862211,611.5747476,72.72727273,10.79372824,213.0971835,56.43255420644463,5.326531577616553,114.77574647334387,11.900944540521248,2.0,12.720950050031147,8.09621344,0.0,1,756.626506
7801,7802,934.1176471000001,0.13888888900000002,107.1428571,634.6433617,22.72727273,2.305292899,199.4745313,56.03948834,0.868310613,250.2085071,11.4,2.0,11.4,1.425525214,0.0,0,101.4974182
7802,7803,949.4117646999999,3.333333333,35.71428571,620.6799963,22.72727273,1.876043414,198.3238248,58.63254762,0.057517782,150.1251043,5.0,2.0,5.0,1.180907028,0.0,0,259.7125645
7803,7804,949.4117646999999,0.022222222000000003,71.42857143,611.9493916,10.90909091,0.586010706,196.93484880000003,58.63254762,3.883489763,114.77574647334387,15.33333333,1.0,15.33333333,0.95931523,1.0,0,107.5473322
7804,7805,976.4705882000001,0.833333333,35.71428571,613.3341737000001,8.181818182,0.636292877,197.05584059999998,58.63254762,5.098986023999999,5.0041701419999995,4.2,1.0,9.4,1.022925328,1.0,0,118.4888124
7805,7806,948.2352940999999,0.232977778,244.7456332862211,611.5747476,22.72727273,0.6025518360000001,197.01088330000002,56.43255420644463,5.326531577616553,114.77574647334387,11.900944540521248,1.0,12.720950050031147,1.006376017,0.0,1,110.9139415
7806,7807,938.8235294,1.111111111,71.42857143,659.7585122,11.81818182,1.668767301,199.0661583,58.63254762,5.326531577616553,300.2502085,11.900944540521248,1.0,12.720950050031147,1.714251208,1.0,0,175.3373494
7807,7808,951.7647059000001,0.833333333,244.7456332862211,612.5691297000001,6.6363636360000005,0.705371787,197.0364704,58.63254762,1.145504743,114.77574647334387,15.06666667,1.0,15.06666667,1.057968915,0.0,0,441.87091219999996
7808,7809,964.7058824,0.5555555560000001,71.42857143,611.5747476,45.45454545,3.3913433989999997,201.80724909999998,56.43255420644463,0.607055145,150.1251043,13.33333333,1.0,13.33333333,2.879185309,0.0,0,214.020654
7809,7810,856.4705882000001,1.6666666669999999,428.57142860000005,614.6471782000001,31.81818182,0.706127237,197.16886110000002,58.63254762,25.09646356,130.1084237,43.33333333,1.0,43.33333333,1.0388035070000001,1.0,0,75.90533563
7810,7811,858.8235294,0.38888888899999996,785.7142857000001,656.010322,13.63636364,0.6070666339999999,198.8907261,58.50697314,3.867551101,114.77574647334387,5.333333333,3.0,4.133333333,0.987826471,0.0,1,136.2289157
7811,7812,958.8235294,0.13888888900000002,35.71428571,620.6905002999999,11.36363636,0.84767205,197.48454519999999,58.63254762,4.060201021,250.2085071,19.0,1.0,19.0,1.040277364,0.0,0,104.04647159999999
7812,7813,968.2352940999999,2.222222222,142.8571429,717.0002572999999,11.36363636,2.733110252,212.78261510000002,56.56754512,0.054745840999999996,130.1084237,5.333333333,2.0,5.333333333,2.52879155,0.0,1,223.22203100000002
7813,7814,954.1176471000001,1.2222834896497847,244.7456332862211,614.9605486,11.36363636,0.760594815,197.3088267,58.63254762,5.326531577616553,130.1084237,11.900944540521248,2.0,12.720950050031147,1.140936548,0.0,0,117.11015490000001
7814,7815,967.0588234999999,0.833333333,244.7456332862211,611.5747476,45.45454545,8.380420327000001,211.92582969999998,56.43255420644463,0.356194457,114.77574647334387,34.93333333,2.0,34.93333333,6.8456456039999996,2.0,1,100.14457829999999
7815,7816,892.9411765000001,0.13888888900000002,244.7456332862211,625.5941345,25.90909091,0.846000035,198.3395763,58.63254762,4.533509998,5.0041701419999995,11.900944540521248,1.0,12.720950050031147,1.223656783,1.0,0,104.8777969
7816,7817,940.0,0.41666666700000005,71.42857143,611.5747476,27.27272727,3.4875325760000004,203.02078559999998,56.43255420644463,5.326531577616553,114.77574647334387,11.900944540521248,1.0,12.720950050031147,2.745493301,0.0,1,132.5301205
7817,7818,928.2352940999999,0.5555555560000001,244.7456332862211,669.3381932,10.0,0.97740893,198.221315,54.44780502,5.326531577616553,114.77574647334387,11.900944540521248,2.0,12.720950050031147,1.33862554,0.0,1,155.61445780000003
7818,7819,884.7058824,0.166666667,535.7142857,611.5747476,15.0,1.129530041,197.759265,56.43255420644463,0.401931489,18.34862385,6.666666667,2.0,6.666666667,1.483231987,0.0,0,99.88468158
7819,7820,898.8235294,1.2222834896497847,244.7456332862211,611.5747476,18.18181818,1.666637004,198.9318445,56.43255420644463,5.326531577616553,140.116764,11.900944540521248,1.0,12.720950050031147,1.752137234,0.0,0,309.71772810000004
7820,7821,911.7647059000001,1.2222834896497847,142.8571429,611.5747476,7.0,0.9612902790000001,197.56129909999999,56.43255420644463,12.3677091,150.1251043,3.333333333,1.0,8.0,1.3424470419999999,1.0,1,111.19104990000001
7821,7822,888.2352940999999,0.027777778,500.0,620.3876339,6.6363636360000005,0.747619695,197.2807881,58.63254762,0.275808159,114.77574647334387,3.333333333,1.0,3.333333333,1.0802425820000001,0.0,0,60.38554217
7822,7823,917.904763054341,0.027777778,107.1428571,644.210788,6.6363636360000005,0.818864705,198.70380680000002,58.63254762,3.3713736080000003,0.834028357,7.333333333,1.0,7.333333333,1.1786383409999999,0.0,0,96.04130809
7823,7824,988.2352940999999,1.2222834896497847,244.7456332862211,617.4447531000001,4.727272727,0.828273815,197.5265811,58.63254762,0.19264992,300.2502085,5.333333333,1.0,5.333333333,1.12655328,0.0,0,138.18416519999997
7824,7825,862.3529412,0.083333333,244.7456332862211,667.6365392999999,6.590909091,1.8254425930000002,199.59083280000002,58.63254762,5.326531577616553,5.0041701419999995,11.900944540521248,1.0,12.720950050031147,1.9700207019999998,0.0,0,476.09982790000004
7825,7826,918.8235294,0.27777777800000003,244.7456332862211,648.2548419,22.72727273,4.326916159,202.29387340000002,58.63254762,0.291053837,114.77574647334387,11.2,1.0,11.2,3.032513832,1.0,0,133.87951809999998
7826,7827,914.1176471000001,1.2222834896497847,35.71428571,611.5747476,1.363636364,1.005604038,197.6920383,56.43255420644463,0.016631648,20.01668057,8.466666667,1.0,8.466666667,1.341754855,1.0,1,115.66437179999998
7827,7828,871.7647059000001,1.9444444440000002,178.5714286,668.4208407000001,22.72736364,2.6943352660000004,207.1434758,52.24971504,5.915322737,130.1084237,4.6,4.0,35.0,2.2357308369999997,2.0,1,525.0309811000001
7828,7829,877.6470588,0.133333333,244.7456332862211,624.0027731,15.18507733677913,1.4290963509999999,198.0837496,58.63254762,7.069143304,114.77574647334387,23.13333333,1.0,23.13333333,1.288964448,0.0,0,128.8433735
7829,7830,841.1764706,0.013888889,107.1428571,611.5747476,18.18181818,1.326498381,198.3138792,56.43255420644463,0.079693312,0.834028357,10.45333333,1.0,10.45333333,1.516399038,1.0,1,240.7005164
7830,7831,916.4705882000001,0.13888888900000002,244.7456332862211,611.5747476,90.90909091,14.308167000000001,224.9696091,47.89968639,3.0020124289999996,114.77574647334387,101.7953333,3.0,101.7953333,11.61508699,1.0,1,119.0774527
7831,7832,927.0588234999999,3.333333333,244.7456332862211,619.0693774,11.36363636,0.874574658,197.3668931,58.63254762,5.326531577616553,96.74728941,11.900944540521248,1.0,12.720950050031147,1.097605146,2.0,0,211.5232358
7832,7833,867.0588234999999,0.083333333,785.7142857000001,628.5947875,15.18507733677913,0.58572786,198.1815031,58.63254762,9.369161599,218.51542949999998,10.0,1.0,8.533333333,0.9800202920000001,0.0,0,76.45783133
7833,7834,920.0,0.38888888899999996,71.42857143,630.0513472,5.454545455,1.027819993,198.0732755,58.63254762,13.28175675,114.77574647334387,14.0,0.0,14.0,1.236845173,0.0,0,152.0189329
7834,7835,947.0588234999999,3.333333333,244.7456332862211,617.6670885999999,22.72727273,0.73816046,197.3327476,58.63254762,6.833528293,114.77574647334387,33.8,1.0,33.8,1.066893646,1.0,0,188.0395869
7835,7836,881.1764706,0.13888888900000002,214.28571430000002,625.6501561000001,6.818181817999999,1.756127381,199.1539295,58.63254762,0.63893247,250.2085071,12.0,3.0,12.0,2.220515893,2.0,1,168.7452668
7836,7837,957.6470588,1.2222834896497847,244.7456332862211,611.5747476,15.18507733677913,0.612061196,196.990882,56.43255420644463,5.265302502,114.77574647334387,11.900944540521248,1.0,12.720950050031147,0.971824593,0.0,1,152.10327019999997
7837,7838,921.1764706,1.2222834896497847,244.7456332862211,611.5747476,11.36363636,1.9478098649330609,199.91348698742976,47.89968639,5.326531577616553,114.77574647334387,11.900944540521248,0.0,12.720950050031147,1.992516622766861,0.0,0,164.7435456
7838,7839,925.8823528999999,1.6666666669999999,142.8571429,611.5747476,18.18181818,0.8368809309999999,197.47095890000003,56.43255420644463,12.42384091,210.17514599999998,15.33333333,1.0,15.33333333,1.124289857,1.0,1,147.85025819999998
7839,7840,945.8823528999999,19.44444444,71.42857143,611.5747476,9.090909091,1.171219418,198.1875072,56.43255420644463,0.7844593879999999,400.3336113,4.666666667,1.0,2.4,1.412728975,1.0,1,99.29948365
7840,7841,976.4705882000001,1.9444444440000002,244.7456332862211,625.7902098999999,15.18507733677913,2.593498818,199.38069730000004,58.63254762,0.014552691999999999,188.4904087,3.333333333,1.0,3.333333333,2.511247386,0.0,0,121.59380379999999
7841,7842,842.3529412,0.166666667,244.7456332862211,611.5747476,18.18181818,1.9478098649330609,199.91348698742976,47.89968639,10.86739587,210.17514599999998,4.0,1.0,7.6,1.992516622766861,1.0,0,253.8227194
7842,7843,861.1764706,0.027777778,35.71428571,731.0756658,6.6363636360000005,1.89600734,205.428694,58.63254762,5.326531577616553,15.01251043,11.900944540521248,1.0,12.720950050031147,2.1826167080000003,0.0,0,173.7228916
7843,7844,978.8235294,0.13888888900000002,35.71428571,718.7281713,22.72727273,1.978064951,199.6068413,58.63254762,5.326531577616553,100.08340279999999,11.900944540521248,1.0,12.720950050031147,2.142125113,1.0,0,478.1790017
7844,7845,843.5294117999999,0.027777778,464.2857143,629.6329365,3.9090909089999997,2.094239537,197.95334069999998,55.69818336,0.793468198,114.77574647334387,1.333333333,7.0,1.333333333,0.95931523,0.0,1,105.8416523
7845,7846,925.8823528999999,0.111111111,142.8571429,611.5747476,6.818181817999999,0.618516533,197.0784843,47.89968639,22.0487141,150.1251043,14.26666667,2.0,17.60666667,1.0099685440000001,0.0,1,110.14802069999999
7846,7847,843.5294117999999,0.027777778,714.2857142999999,616.9528141,2.727272727,0.685551073,197.075886,58.63254762,5.613181135,80.06672227,7.533333333,1.0,7.533333333,1.0441830859999999,0.0,0,132.3425129
7847,7848,987.0588234999999,0.166666667,244.7456332862211,628.3269346,15.18507733677913,0.8460322579999999,197.45209530000002,58.63254762,3.1676359219999997,188.4904087,16.66666667,1.0,16.66666667,1.191466163,0.0,0,108.6936317
7848,7849,872.9411765000001,1.2222834896497847,71.42857143,630.095114,4.545454545,1.160371014,198.7437655,58.63254762,1.6451471619999998,100.08340279999999,3.0,1.0,6.0,1.40828898,0.0,0,100.2736661
7849,7850,904.7058824,0.524022222,250.0,632.6983642999999,38.63636364,0.9126658009999999,198.60870309999999,58.63254762,0.011780751,114.77574647334387,8.0,1.0,8.0,1.4782287680000001,0.0,0,115.55765919999999
7850,7851,865.8823528999999,1.6666666669999999,571.4285714,611.5747476,18.18181818,0.559709593,197.36059540000002,56.43255420644463,1.3540933259999999,15.01251043,0.566666667,1.0,7.1333333329999995,0.95931523,0.0,1,125.686747
7851,7852,957.6470588,0.13888888900000002,71.42857143,636.2767392999999,9.090909091,1.381563874,198.4647813,58.63254762,9.886128651,40.03336113,10.33333333,1.0,14.66666667,1.497662628,5.0,0,105.5800344
7852,7853,875.2941176,1.2222834896497847,244.7456332862211,651.3990501000001,10.0,0.929675955,199.3991353,58.63254762,5.326531577616553,210.17514599999998,11.900944540521248,1.0,12.720950050031147,1.1084564190000001,0.0,0,101.15834770000001
7853,7854,918.8235294,1.111111111,71.42857143,646.7702715,36.36363636,3.1440857269999998,202.37119980000003,58.63254762,5.326531577616553,40.03336113,11.900944540521248,2.0,12.720950050031147,3.4750210339999996,0.0,0,195.8674699
7854,7855,947.0588234999999,0.027777778,35.71428571,684.8439013,15.18507733677913,2.7602885460000004,203.2291449,58.63254762,1.133031007,88.40700584,10.53333333,1.0,10.53333333,2.257670254,0.0,0,149.707401
7855,7856,1000.0,0.166666667,244.7456332862211,614.2375208,13.63636364,0.7038000209999999,196.989458,58.63254762,5.326531577616553,80.06672227,11.900944540521248,1.0,12.720950050031147,1.115873079,0.0,0,128.36144579999998
7856,7857,963.5294117999999,1.2222834896497847,244.7456332862211,611.5747476,9.090909091,0.900900833,197.68745090000002,56.43255420644463,5.326531577616553,114.77574647334387,11.900944540521248,1.0,12.720950050031147,1.255086788,0.0,1,140.79518069999997
7857,7858,950.5882353000001,0.38888888899999996,250.0,654.4504726,8.181818182,1.015807982,199.7508512,58.43184311,5.449636598,114.77574647334387,13.33333333,3.0,13.33333333,1.1320960359999999,0.0,1,267.5731497
7858,7859,949.4117646999999,0.13888888900000002,35.71428571,611.5747476,15.18507733677913,1.9478098649330609,199.91348698742976,47.89968639,0.109491681,114.77574647334387,3.333333333,1.0,3.333333333,1.992516622766861,1.0,0,104.2168675
7859,7860,954.1176471000001,0.057777777999999995,35.71428571,621.0371335,5.818181817999999,1.239546458,198.08172380000002,58.63254762,0.6022042479999999,370.3085905,6.666666667,3.0,6.666666667,1.7060607730000001,0.0,0,98.40275387
7860,7861,811.7647059,0.222222222,392.85714289999993,611.5747476,17.27272727,1.360228681,197.48945559999999,56.43255420644463,40.28531592,50.04170142,10.042,1.0,22.13333333,1.7829592719999998,1.0,1,203.83821
7861,7862,962.3529412,0.333333333,244.7456332862211,635.4154083999999,27.27272727,2.11200156,203.5751503,58.63254762,2.424062668,500.4170142,50.0,1.0,50.0,2.331671045,1.0,0,132.6282272
7862,7863,975.2941176,0.13888888900000002,35.71428571,611.5747476,1.2727272729999999,0.846977465,197.4996361,56.43255420644463,1.317365103,210.17514599999998,8.0,1.0,8.0,1.180809649,1.0,1,106.777969
7863,7864,851.7647059000001,0.027777778,571.4285714,611.5747476,8.181818182,0.941004123,197.2963635,47.89968639,0.003464927,114.77574647334387,3.333333333,5.0,3.333333333,1.239603392,1.0,1,74.03098107
7864,7865,948.2352940999999,0.38888888899999996,107.1428571,641.1243519999999,7.272727272999999,1.0079706370000001,197.9024014,58.63254762,1.710287783,40.03336113,9.0,1.0,9.0,1.32295528,1.0,0,140.3115318
7865,7866,944.7058824,1.9444444440000002,244.7456332862211,628.3426907,9.090909091,1.332606426,198.4579918,58.63254762,1.5668398209999999,114.77574647334387,15.66666667,1.0,15.66666667,1.596082075,4.0,0,118.98106709999999
7866,7867,864.7058824,0.027777778,285.7142857,625.0899408,6.6363636360000005,0.745897555,197.40427549999998,58.63254762,5.182837248,40.03336113,2.666666667,1.0,2.666666667,0.960257446,0.0,0,148.8726334
7867,7868,938.8235294,1.2222834896497847,244.7456332862211,655.4903722,6.3636363639999995,1.440814775,198.7525294,58.63254762,1.221733129,6.672226856,13.33333333,1.0,13.33333333,1.7251603830000002,0.0,0,104.3717728
7868,7869,997.6470588,0.38888888899999996,244.7456332862211,646.7089979,6.3636363639999995,1.867017399,199.5332803,58.63254762,1.52387473,114.77574647334387,12.86666667,1.0,12.86666667,1.98218792,1.0,0,135.0499139
7869,7870,868.2352940999999,0.13888888900000002,535.7142857,626.7303211,681.8181818,0.6422505479999999,197.356074,58.63254762,9.484197163,114.77574647334387,2.333333333,1.0,8.333333332999999,1.014611194,0.0,0,116.01376940000002
7870,7871,877.6470588,0.13888888900000002,714.2857142999999,641.0805852000001,8.0,0.619382973,198.02465569999998,58.63254762,6.38031589,6.672226856,2.666666667,1.0,5.0,1.0119529870000001,0.0,0,63.814113600000006
7871,7872,858.8235294,0.13888888900000002,535.7142857,680.3691819000001,90.90909091,0.78994995,198.526525,58.63254762,8.346315257999999,370.3085905,11.66666667,1.0,11.66666667,1.160241445,0.0,0,280.83304649999997
7872,7873,963.5294117999999,0.38888888899999996,35.71428571,611.5747476,5.454545455,0.559709593,196.9112949,47.89968639,2.0262890909999998,6.672226856,3.333333333,1.0,6.533333333,0.95931523,0.0,0,105.5645439
7873,7874,823.5294117999999,1.2222834896497847,244.7456332862211,611.5747476,9.090909091,1.3899382690000002,199.34523069999997,47.89968639,5.326531577616553,30.02502085,11.900944540521248,2.0,12.720950050031147,1.631378323,1.0,1,393.5817556
7874,7875,969.4117646999999,0.27777777800000003,244.7456332862211,620.296599,22.72727273,0.843518865,197.0941478,58.63254762,5.326531577616553,200.16680569999997,11.900944540521248,12.720950050031147,12.720950050031147,1.161081017,1.0,0,102.6540448
7875,7876,869.4117646999999,0.0016666670000000001,607.1428571,641.0893386,10.90909091,1.181989054,198.128105,58.63254762,0.660415015,114.77574647334387,1.0,3.0,1.0,1.449285897,0.0,1,149.1600688
7876,7877,901.1764706,1.6666666669999999,244.7456332862211,645.1176365,22.72736364,3.1774221910000002,201.8335629,58.63254762,11.86182981,114.77574647334387,10.66666667,1.0,33.33333333,2.353255158,1.0,0,260.9432014
7877,7878,922.3529412,0.833333333,285.7142857,615.9041612000001,9.090909091,0.81080896,197.6827827,52.42036754,0.060982709,5.0041701419999995,5.8666666670000005,3.0,5.8666666670000005,1.0119529870000001,1.0,1,121.7022375
7878,7879,941.1764706,0.187788889,244.7456332862211,611.5747476,18.18181818,0.559709593,196.9112949,47.89968639,0.9681004999999999,114.77574647334387,13.33333333,1.0,13.33333333,0.95931523,0.0,0,110.0895009
7879,7880,809.4117647,3.888888889,571.4285714,611.5747476,36.36363636,5.022828711,206.9579292,56.43255420644463,5.326531577616553,114.77574647334387,11.900944540521248,1.0,12.720950050031147,4.465932078,1.0,1,96.0
7880,7881,865.8823528999999,1.9444444440000002,357.14285710000007,632.1048863,3.6363636360000005,0.896450482,197.1867339,58.63254762,6.056691742999999,50.04170142,10.66666667,1.0,10.66666667,1.323479026,0.0,0,81.42857143
7881,7882,941.1764706,0.222222222,244.7456332862211,656.1013569,22.72727273,3.694629673,203.44528449999999,58.63254762,5.326531577616553,20.01668057,11.900944540521248,1.0,12.720950050031147,3.267965152,0.0,0,300.0
7882,7883,975.2941176,1.2222834896497847,244.7456332862211,717.0947937000001,39.09090909,1.283269462,202.6625959,58.63254762,5.326531577616553,114.77574647334387,11.900944540521248,1.0,12.720950050031147,1.491201344,0.0,0,265.1118761
7883,7884,951.7647059000001,0.586911111,35.71428571,611.5747476,22.72727273,0.559709593,196.9112949,47.89968639,0.304913543,114.77574647334387,21.33333333,2.0,3.666666667,0.95931523,0.0,0,235.48192769999997
7884,7885,834.1176471,0.166666667,142.8571429,611.5747476,4.545454545,0.559709593,196.9112949,47.89968639,5.326531577616553,114.77574647334387,11.900944540521248,1.0,12.720950050031147,0.95931523,0.0,0,104.9173838
7885,7886,964.7058824,0.083333333,428.57142860000005,636.9349923,50.90909091,3.1778912139999997,201.2350925,58.63254762,76.13067486,0.834028357,13.33333333,3.0,66.66666667,2.161464225,0.0,0,121.2822719
7886,7887,781.1764706,0.166666667,500.0,649.0636527,6.590909091,1.1032575709999999,198.0901427,58.63254762,0.331246986,5.0041701419999995,5.0,1.0,5.0,1.510221997,0.0,0,135.5576592
7887,7888,991.7647059000001,1.111111111,178.5714286,629.4298584,18.18181818,1.540519838,199.1572031,58.63254762,11.26932736,250.2085071,15.2,2.0,15.2,1.6502173759999998,0.0,0,98.80034423
7888,7889,969.4117646999999,1.2222834896497847,244.7456332862211,645.4222535,5.227272727,1.556398607,199.0541868,58.63254762,5.326531577616553,114.77574647334387,11.900944540521248,1.0,12.720950050031147,1.7016523609999998,0.0,0,105.1635112
7889,7890,951.7647059000001,0.083333333,35.71428571,612.0106651000001,5.181818182,0.58972709,196.95328669999998,58.63254762,5.326531577616553,130.1084237,11.900944540521248,2.0,12.720950050031147,0.972864189,0.0,0,108.1703959
7890,7891,964.7058824,0.707411111,244.7456332862211,630.9897078,22.72736364,4.146306353,199.35332659999997,58.63254762,0.752582063,130.1084237,23.33333333,1.0,23.33333333,3.3495089339999997,0.0,0,117.58691909999999
7891,7892,994.1176471000001,1.6666666669999999,71.42857143,611.5747476,11.81818182,2.187156292,200.1391714,56.43255420644463,4.541132837,690.5754796,16.66666667,1.0,16.66666667,1.4298020319999998,0.0,1,150.77624780000002
7892,7893,897.6470588,0.083333333,142.8571429,611.5747476,15.18507733677913,0.931666619,197.67383519999998,56.43255420644463,1.0886799459999998,8.34028357,13.33333333,1.0,13.33333333,1.09670504,1.0,1,105.6075731
7893,7894,907.0588234999999,0.166666667,35.71428571,616.4486204,13.63636364,0.764622687,197.42211890000002,58.63254762,4.008920107,180.1501251,16.66666667,1.0,16.66666667,1.120807869,1.0,0,135.5335628
7894,7895,928.2352940999999,1.2222834896497847,107.1428571,622.435921,1.8181818180000002,1.009399189,197.70369419999997,58.63254762,7.375442818,600.500417,2.6,2.0,8.0,1.207139055,1.0,0,100.77624780000001
7895,7896,900.0,0.027777778,71.42857143,629.1287427,2.727272727,1.0993084659999999,198.2654355,58.63254762,27.14700713,114.77574647334387,66.66666667,2.0,66.66666667,1.619732219,2.0,0,102.7521515
7896,7897,954.1176471000001,0.833333333,35.71428571,614.6926957000001,13.63636364,0.7254538640000001,197.2381283,58.63254762,9.541714945,480.4003336,20.52266667,1.0,20.52266667,1.046978151,1.0,0,121.7228916
7897,7898,918.8235294,0.833333333,321.42857139999995,658.4087436000001,9.090909091,5.74195971,202.2024763,50.28989458,8.936738756,40.03336113,13.33333333,3.0,13.33333333,3.58913706,0.0,1,130.14113600000002
7898,7899,961.1764706,0.5555555560000001,35.71428571,611.5747476,15.18507733677913,0.85611089,197.4352501,56.43255420644463,0.327089074,490.4086739,16.66666667,1.0,16.66666667,1.276849869,0.0,1,110.20137690000001
7899,7900,858.8235294,0.088888889,214.28571430000002,611.5747476,18.18181818,1.3041499540000001,198.5526699,56.43255420644463,5.326531577616553,30.02502085,11.900944540521248,1.0,12.720950050031147,1.442595639,0.0,1,114.4475043
7900,7901,841.1764706,0.13888888900000002,535.7142857,611.5747476,8.181818182,0.559709593,196.9112949,47.89968639,7.118345262,40.03336113,7.333333333,0.0,7.333333333,0.95931523,0.0,0,349.9242685
7901,7902,921.1764706,0.111111111,71.42857143,611.5747476,9.090909091,0.644463193,197.0850462,56.43255420644463,3.8155772010000004,114.77574647334387,9.333333332999999,1.0,9.333333332999999,1.0291365829999999,0.0,1,186.1135972
7902,7903,883.5294117999999,0.083333333,35.71428571,664.1159365,8.181818182,4.411662598,202.9031409,58.63254762,2.9243980730000003,40.03336113,6.666666667,2.0,6.666666667,2.558421344,0.0,0,167.93115319999998
7903,7904,956.4705882000001,0.027777778,244.7456332862211,652.1518392999999,9.090909091,2.250757295,200.6880457,58.63254762,1.046407841,114.77574647334387,20.0,1.0,20.0,2.24369493,0.0,0,114.32358
7904,7905,861.1764706,0.38888888899999996,785.7142857000001,611.5747476,9.090909091,1.204287356,198.40785259999998,56.43255420644463,4.2202806310000005,114.77574647334387,25.4,1.0,25.4,1.625217074,0.0,1,70.69535284
7905,7906,974.1176471000001,0.833333333,71.42857143,613.5337503,9.090909091,0.657470536,197.05407160000001,58.63254762,0.064447635,114.77574647334387,8.333333332999999,1.0,8.333333332999999,1.016045573,1.0,0,102.65060240000001
7906,7907,843.5294117999999,0.05,142.8571429,683.0617165,9.090909091,0.6493897279999999,197.1111104,58.63254762,4.277798413,114.77574647334387,4.133333333,1.0,4.133333333,1.030320933,1.0,0,103.292599
7907,7908,927.0588234999999,0.222222222,107.1428571,611.5747476,5.0,0.673098682,197.76708200000002,56.43255420644463,5.326531577616553,20.01668057,11.900944540521248,2.0,12.720950050031147,1.007913039,0.0,1,277.404475
7908,7909,969.4117646999999,0.133333333,250.0,611.5747476,12.36363636,0.8586708270000001,197.543786,47.89968639,13.61300373,114.77574647334387,20.0,2.0,20.0,1.010308057,1.0,0,85.18416523
7909,7910,930.5882353000001,0.222222222,35.71428571,611.5747476,19.54545455,0.564424889,196.9209616,56.43255420644463,5.326531577616553,70.05838198,11.900944540521248,1.0,12.720950050031147,0.9662449909999999,0.0,0,364.3580034
